#scaffold	subcluster_id	asmbl_acc	cdna_accs	alignment_description
gi|rev68723	651	asmbl_827	c1425_g0_i1,c6604_g0_i1,c6784_g0_i1,gi|1592680|emb|X91917.1|ATLEAD1T2,gi|410362|gb|Z27024.1|Z27024,gi|19824691|gb|AV790708.1|AV790708,gi|86070333|gb|DR366090.1|DR366090,gi|86073130|gb|DR368887.1|DR368887,gi|86088345|gb|DR384104.1|DR384104,gi|21387074|gb|AY114622.1|,gi|32880778|gb|CB256005.1|CB256005,gi|32882141|gb|CB257368.1|CB257368,gi|32882145|gb|CB257372.1|CB257372,gi|32882155|gb|CB257382.1|CB257382,gi|453849|gb|Z29857.1|Z29857,gi|18252896|gb|AY072383.1|,gi|59898998|gb|BP838027.1|BP838027,c6613_g0_i1,c987_g0_i1,c1412_g0_i1,c1423_g0_i1,c1424_g0_i1,c165_g0_i1,c1658_g0_i1,c2033_g0_i1,c3957_g0_i1,c434_g0_i1,c238_g0_i1	orient(a-/s?) align: 85211(512)-85722(1)
gi|rev68723	652	asmbl_828	gi|8735381|gb|AV563955.1|AV563955,gi|25083105|gb|BT002032.1|,gi|86069443|gb|DR365200.1|DR365200,gi|86069445|gb|DR365202.1|DR365202,gi|86088063|gb|DR383822.1|DR383822,gi|19863886|gb|AV821855.1|AV821855,gi|56381978|gb|BT020353.1|,gi|59958289|gb|BT021085.1|,c6597_g0_i1,c6599_g0_i1,c6782_g0_i1,c7200_g0_i1,c715_g0_i1,c1149_g0_i1,c3214_g0_i1,c4209_g0_i1,c362_g0_i1,c6475_g0_i1,c6596_g0_i1,c6598_g0_i1,gi|19801208|gb|AV782418.1|AV782418,gi|86059433|gb|DR355190.1|DR355190,gi|86069442|gb|DR365199.1|DR365199,gi|86069444|gb|DR365201.1|DR365201	orient(a+/s+) align: 87165(1)-87351(187)>GT....AG<87779(188)-88073(482)>GT....AG<88163(483)-88398(718)>GT....AG<88478(719)-88988(1229)
gi|rev68723	653	asmbl_829	gi|85991924|gb|DR287663.1|DR287663,gi|8726798|gb|AV555383.1|AV555383,gi|8734146|gb|AV562720.1|AV562720,c2084_g0_i1,gi|21406346|gb|AY087608.1|,gi|85991925|gb|DR287664.1|DR287664,gi|85991926|gb|DR287665.1|DR287665,gi|86080118|gb|DR375875.1|DR375875,gi|8715747|gb|AV544333.1|AV544333,gi|8731015|gb|AV559589.1|AV559589,gi|8732685|gb|AV561259.1|AV561259,gi|23506144|gb|AY149930.1|,gi|15294281|gb|AF410332.1|AF410332,gi|15450949|gb|AY054555.1|,gi|42468630|emb|BX821479.1|CNS0A94N,gi|47830395|gb|CK120079.1|CK120079,gi|17978676|gb|AY064618.1|,gi|19804010|gb|AV785220.1|AV785220,gi|19833091|gb|AV799108.1|AV799108,c5789_g0_i1,c5790_g0_i1,c5791_g0_i1,c6689_g0_i1,c7024_g0_i1,c7120_g0_i1,c7166_g0_i1,c7180_g0_i1,c7191_g0_i1,c1032_g0_i1,c1116_g0_i1,c144_g0_i1,c1843_g0_i1,c220_g0_i1,c2710_g0_i1,c388_g0_i1,c521_g0_i1,c151_g0_i1,c2480_g0_i1,c5787_g0_i1,c5788_g0_i1,c5792_g0_i1,c790_g0_i1,gi|19869782|gb|AV827722.1|AV827722,gi|49166403|gb|BP598935.1|BP598935,gi|49273664|gb|BP622482.1|BP622482,gi|85991922|gb|DR287661.1|DR287661,gi|85991923|gb|DR287662.1|DR287662,gi|85991927|gb|DR287666.1|DR287666	orient(a-/s-) align: 89142(1277)-89643(776)>CT....AC<89779(775)-89949(605)>CT....AC<90030(604)-90123(511)>CT....AC<90203(510)-90370(343)>CT....AC<90467(342)-90712(97)>CT....AC<91075(96)-91170(1)
gi|rev68723	653	asmbl_830	gi|9782367|gb|BE524389.1|BE524389,c7296_g0_i1	orient(a-/s-) align: 90382(362)-90712(32)>CT....AC<91075(31)-91105(1)
gi|rev68723	654	asmbl_831	gi|19870509|gb|AV828449.1|AV828449,c794_g0_i1	orient(a+/s?) align: 91300(1)-91789(490)
gi|rev68724	655	asmbl_832	c4362_g0_i1,c4375_g0_i1,gi|82395728|gb|DV671400.1|DV671400,gi|82395743|gb|DV671415.1|DV671415,gi|82395726|gb|DV671398.1|DV671398,gi|82395727|gb|DV671399.1|DV671399,gi|82395731|gb|DV671403.1|DV671403,gi|82395773|gb|DV671445.1|DV671445,c4360_g0_i1,c4361_g0_i1,c4365_g0_i1,c4398_g0_i1,c4367_g0_i1,c4373_g0_i1,gi|82395733|gb|DV671405.1|DV671405,gi|82395740|gb|DV671412.1|DV671412	orient(a-/s?) align: 13354(138)-13491(1)
gi|rev68724	656	asmbl_833	gi|49823499|gb|AY648322.1|,c3117_g0_i1	orient(a-/s-) align: 28489(651)-28879(261)>CT....AC<28971(260)-29230(1)
gi|rev68724	656	asmbl_834	c3116_g0_i1,gi|49823497|gb|AY648321.1|	orient(a-/s-) align: 28489(657)-28885(261)>CT....AC<28971(260)-29230(1)
gi|rev68724	656	asmbl_835	c3118_g0_i1,gi|49823501|gb|AY648323.1|	orient(a-/s-) align: 28489(610)-28885(214)>CT....AC<29018(213)-29230(1)
gi|rev68724	657	asmbl_836	gi|56913547|gb|CB252922.1|CB252922,c3227_g0_i1	orient(a-/s-) align: 32308(333)-32496(145)>CT....AC<33261(144)-33404(1)
gi|rev68724	658	asmbl_837	c1556_g0_i1,c1559_g0_i1,c1560_g0_i1,c1561_g0_i1,gi|39980550|gb|AY464642.1|,gi|39980554|gb|AY464646.1|,gi|39980555|gb|AY464647.1|,gi|39980558|gb|AY464650.1|	orient(a+/s+) align: 49401(1)-49715(315)>GT....AG<50454(316)-50586(448)>GT....AG<50671(449)-50958(736)>GT....AG<51063(737)-51290(964)>GT....AG<51372(965)-51840(1433)
gi|rev68724	658	asmbl_838	c1365_g0_i1,gi|29423665|gb|AY227646.1|	orient(a+/s+) align: 48931(1)-49715(785)>GT....AG<50454(786)-50586(918)>GT....AG<50671(919)-50958(1206)>GT....AG<51063(1207)-51290(1434)>GT....AG<51394(1435)-51837(1878)
gi|rev68724	658	asmbl_839	c1557_g0_i1,gi|39980551|gb|AY464643.1|	orient(a+/s+) align: 49581(1)-49715(135)>GT....AG<50454(136)-50586(268)>GT....AG<50671(269)-50958(556)>GT....AG<51067(557)-51290(780)>GT....AG<51372(781)-51542(951)
gi|rev68724	659	asmbl_840	gi|32884006|gb|CB259233.1|CB259233,c1438_g0_i1	orient(a-/s?) align: 69135(458)-69592(1)
gi|rev68724	660	asmbl_841	c1362_g0_i1,gi|29423659|gb|AY227643.1|	orient(a-/s?) align: 69848(666)-70513(1)
gi|rev68724	661	asmbl_842	gi|19741374|gb|AU226727.1|AU226727,c277_g0_i1	orient(a+/s?) align: 71535(1)-71806(272)
gi|rev68724	662	asmbl_843	gi|47679045|gb|BT014714.1|,gi|51870248|gb|BT015478.1|,c2069_g0_i1,c3139_g0_i1	orient(a+/s?) align: 86380(1)-86947(568)
gi|rev68725	663	asmbl_844	c3188_g0_i1,gi|52354280|gb|AY735591.1|,c3175_g0_i1,gi|55740574|gb|AY773851.1|	orient(a+/s+) align: 100(1)-155(56)>GT....AG<865(57)-915(107)>GT....AG<1264(108)-1314(158)>GT....AG<1400(159)-1692(451)>GT....AG<1791(452)-2623(1284)>GT....AG<2716(1285)-3215(1784)
gi|rev68725	664	asmbl_845	gi|86070312|gb|DR366069.1|DR366069,c6603_g0_i1	orient(a+/s+) align: 4444(1)-4729(286)>GT....AG<4866(287)-5101(522)>GT....AG<5194(523)-5360(689)
gi|rev68725	665	asmbl_846	c6781_g0_i1,gi|86088060|gb|DR383819.1|DR383819,gi|8736889|gb|AV565448.1|AV565448,c1292_g0_i1,c7211_g0_i1,c975_g0_i1,gi|2048733|gb|AA395368.1|AA395368,gi|2762636|gb|T45926.1|T45926	orient(a+/s+) align: 5483(1)-5852(370)>GT....AG<5929(371)-6433(875)
gi|rev68725	666	asmbl_847	c590_g0_i1,c1372_g0_i1,c2199_g0_i1,gi|48981044|gb|BP565278.1|BP565278,gi|86058763|gb|DR354520.1|DR354520,gi|48983524|gb|BP567758.1|BP567758,gi|48985654|gb|BP569888.1|BP569888,gi|49028007|gb|BP578797.1|BP578797,gi|56086969|gb|BP562146.2|BP562146,gi|59836250|gb|BP800171.1|BP800171,gi|59853131|gb|BP817042.1|BP817042,c6470_g0_i1,c930_g0_i1,c2134_g0_i1,c2169_g0_i1,c2223_g0_i1,c2316_g0_i1,c3203_g0_i1,c3586_g0_i1,c3774_g0_i1,c1123_g0_i1,c2112_g0_i1,c2176_g0_i1,c3130_g0_i1,c54_g0_i1,c7349_g0_i1,gi|1217184|gb|N65558.1|N65558,gi|19842584|gb|AV808599.1|AV808599,gi|20259501|gb|AY091050.1|,gi|2393701|gb|AA586289.1|AA586289,gi|29824178|gb|BT006065.1|,gi|48979511|gb|BP563745.1|BP563745,gi|48983860|gb|BP568094.1|BP568094,gi|48988026|gb|BP572260.1|BP572260,gi|502231|gb|T20790.1|T20790,gi|9788231|gb|BE530253.1|BE530253	orient(a+/s+) align: 6549(1)-6765(217)>GT....AG<6902(218)-7378(694)>GT....AG<7478(695)-7566(783)>GT....AG<7706(784)-7805(883)>GT....AG<8432(884)-8686(1138)>GT....AG<8909(1139)-9057(1287)>GT....AG<9155(1288)-9588(1721)
gi|rev68725	667	asmbl_848	gi|19855786|gb|AV814008.1|AV814008,gi|22136411|gb|AY128884.1|,gi|42467740|emb|BX821449.1|CNS0A8AW,gi|58843189|gb|BP784010.1|BP784010,gi|59270483|gb|BP790141.1|BP790141,c637_g0_i1,c1772_g0_i1,c240_g0_i1,c3428_g0_i1,c3477_g0_i1,c1073_g0_i1,c826_g0_i1,gi|18253014|gb|AY072442.1|,gi|19873009|gb|AV830949.1|AV830949	orient(a+/s+) align: 9653(1)-10116(464)>GT....AG<10197(465)-10631(899)
gi|rev68725	668	asmbl_849	c219_g0_i1,gi|37954307|gb|AY251397.1|,gi|17907767|dbj|AB058920.1|,gi|71036071|gb|DR750731.1|DR750731,gi|71036304|gb|DR750964.1|DR750964,c4282_g0_i1,c4283_g0_i1,c1522_g0_i1	orient(a+/s+) align: 16778(1)-17323(546)>GT....AG<17761(547)-18180(966)
gi|rev68725	669	asmbl_850	c1396_g0_i1,gi|31745790|gb|AY299288.1|	orient(a+/s+) align: 27046(1)-27399(354)>GT....AG<27479(355)-27792(668)
gi|rev68725	670	asmbl_851	gi|19858249|gb|AV816395.1|AV816395,gi|86084127|gb|DR379886.1|DR379886,c2411_g0_i1,c2414_g0_i1,c2662_g0_i1,gi|21403426|gb|AY084716.1|,c3424_g0_i1,c3650_g0_i1,c4069_g0_i1,c5699_g0_i1,gi|49156084|gb|BP588616.1|BP588616,gi|49273160|gb|BP621978.1|BP621978,gi|85952119|gb|DR273098.1|DR273098,gi|85952120|gb|DR273099.1|DR273099,gi|85952121|gb|DR273100.1|DR273100,gi|20259582|gb|AY091195.1|,gi|2748601|gb|N96274.1|N96274,gi|32883692|gb|CB258919.1|CB258919,gi|15810262|gb|AY056170.1|,gi|49156581|gb|BP589113.1|BP589113,gi|49269054|gb|BP617872.1|BP617872,gi|49277291|gb|BP626039.1|BP626039,gi|49293611|gb|BP642141.1|BP642141,gi|49317352|gb|BP665849.1|BP665849,gi|58842737|gb|BP783558.1|BP783558,gi|59270977|gb|BP790391.1|BP790391,gi|59840431|gb|BP804352.1|BP804352,gi|59848802|gb|BP812723.1|BP812723,gi|59912873|gb|BP851900.1|BP851900,gi|59918451|gb|BP857478.1|BP857478,gi|59920721|gb|BP859748.1|BP859748,gi|59922066|gb|BP861093.1|BP861093,gi|19827957|gb|AV793974.1|AV793974,c5697_g0_i1,c5698_g0_i1,c661_g0_i1,c6738_g0_i1,c931_g0_i1,c998_g0_i1,c1243_g0_i1,c1435_g0_i1,c162_g0_i1,c2707_g0_i1,c2735_g0_i1,c2868_g0_i1,c3060_g0_i1,c3478_g0_i1,c3737_g0_i1,c4111_g0_i1,c4132_g0_i1,c4143_g0_i1,c468_g0_i1,c1866_g0_i1,c1870_g0_i1,c2002_g0_i1,c2051_g0_i1,c3103_g0_i1,c3307_g0_i1,c5700_g0_i1,c767_g0_i1,gi|19868262|gb|AV826202.1|AV826202,gi|42469144|emb|BX820515.1|CNS0A9K4,gi|42469207|emb|BX820690.1|CNS0A9OV,gi|42533728|gb|BX839645.1|BX839645,gi|46367884|gb|CF772916.1|CF772916,gi|49323312|gb|BP671809.1|BP671809,gi|5843144|gb|AI996239.1|AI996239,gi|85952122|gb|DR273101.1|DR273101	orient(a-/s?) align: 30080(1935)-32014(1)
gi|rev68725	671	asmbl_852	c2843_g0_i1,c7355_g0_i1,gi|9785036|gb|BE527058.1|BE527058,gi|9786358|gb|BE528380.1|BE528380,gi|19878451|gb|AU239282.1|AU239282,gi|39104586|dbj|AK118418.2|,gi|49289826|gb|BP638574.1|BP638574,gi|49309553|gb|BP658083.1|BP658083,gi|59877335|gb|BP824155.1|BP824155,c7321_g0_i1,c7331_g0_i1,c912_g0_i1,c1538_g0_i1,c2993_g0_i1,c3837_g0_i1,c343_g0_i1,gi|19799282|gb|AU230572.1|AU230572,gi|9788715|gb|BE530725.1|BE530725	orient(a-/s?) align: 43919(1877)-45795(1)
gi|rev68725	672	asmbl_853	c3952_g0_i1,c3967_g0_i1,c6474_g0_i1,gi|473326|gb|Z32569.1|Z32569,gi|86059325|gb|DR355082.1|DR355082,gi|31873072|gb|AY303948.1|,gi|59898591|gb|BP837620.1|BP837620,gi|59899855|gb|BP838884.1|BP838884,gi|62318917|dbj|AK220779.1|,c2064_g0_i1,c4232_g0_i1,c4324_g0_i1,c4342_g0_i1,c1120_g0_i1,c1388_g0_i1,c1397_g0_i1,c3310_g0_i1,gi|2393354|gb|AA585942.1|AA585942,gi|315444|gb|T04284.1|T04284,gi|5843466|gb|AI996561.1|AI996561,gi|7611423|gb|AV441044.1|AV441044,gi|7612948|gb|AV442536.1|AV442536	orient(a+/s+) align: 50092(1)-50732(641)>GT....AG<51130(642)-51205(717)>GT....AG<51537(718)-51882(1063)
gi|rev68725	673	asmbl_854	c1319_g0_i1,c2487_g0_i1,c3585_g0_i1,gi|27754516|gb|BT002889.1|,gi|42459463|emb|BX828406.1|CNS0A29U,gi|48980975|gb|BP565209.1|BP565209,gi|49033261|gb|BP584051.1|BP584051,gi|49233828|gb|BP603584.1|BP603584,gi|49253464|gb|BP605951.1|BP605951,gi|49264673|gb|BP613491.1|BP613491,gi|49272439|gb|BP621257.1|BP621257,gi|59794271|gb|BP797571.1|BP797571,gi|59836220|gb|BP800141.1|BP800141,gi|59839351|gb|BP803272.1|BP803272,gi|59845114|gb|BP809035.1|BP809035,gi|85988421|gb|DR284160.1|DR284160,gi|8700368|gb|AV538612.1|AV538612,gi|8702720|gb|AV540962.1|AV540962,gi|8715542|gb|AV544128.1|AV544128,gi|8722332|gb|AV550919.1|AV550919,gi|8724009|gb|AV552596.1|AV552596,gi|2758093|gb|T42845.1|T42845,gi|28197580|gb|CB185602.1|CB185602,gi|42464005|emb|BX823986.1|CNS0A5KG,gi|1053684|gb|H76433.1|H76433,gi|48979256|gb|BP563490.1|BP563490,gi|48979709|gb|BP563943.1|BP563943,gi|48991340|gb|BP575574.1|BP575574,gi|49028445|gb|BP579235.1|BP579235,gi|49165564|gb|BP598096.1|BP598096,gi|49167208|gb|BP599740.1|BP599740,gi|49167303|gb|BP599835.1|BP599835,gi|49232941|gb|BP602697.1|BP602697,gi|49252443|gb|BP604930.1|BP604930,gi|49253326|gb|BP605813.1|BP605813,gi|49262417|gb|BP611235.1|BP611235,gi|49264288|gb|BP613106.1|BP613106,gi|49266265|gb|BP615083.1|BP615083,gi|49267452|gb|BP616270.1|BP616270,gi|49271750|gb|BP620568.1|BP620568,gi|49288303|gb|BP637051.1|BP637051,gi|19741922|gb|AU227275.1|AU227275,gi|53749145|gb|BT015768.1|,gi|58843505|gb|BP784326.1|BP784326,c5724_g0_i1,c6977_g0_i1,c6993_g0_i1,c7077_g0_i1,c7089_g0_i1,c1267_g0_i1,c1312_g0_i1,c1694_g0_i1,c1705_g0_i1,c18_g0_i1,c2106_g0_i1,c2114_g0_i1,c2132_g0_i1,c2259_g0_i1,c2320_g0_i1,c2377_g0_i1,c2476_g0_i1,c2488_g0_i1,c2518_g0_i1,c2526_g0_i1,c2538_g0_i1,c2553_g0_i1,c2554_g0_i1,c2601_g0_i1,c2612_g0_i1,c2619_g0_i1,c2633_g0_i1,c2646_g0_i1,c2692_g0_i1,c2701_g0_i1,c2828_g0_i1,c294_g0_i1,c3177_g0_i1,c3430_g0_i1,c3547_g0_i1,c3636_g0_i1,c3702_g0_i1,c1164_g0_i1,c12_g0_i1,c2498_g0_i1,c3213_g0_i1,c3336_g0_i1,c5725_g0_i1,c5726_g0_i1,c5727_g0_i1,c6752_g0_i1,c7023_g0_i1,c869_g0_i1,gi|1053323|gb|H76072.1|H76072,gi|19875535|gb|AU236366.1|AU236366,gi|2597264|gb|T22717.1|T22717,gi|49167993|gb|BP600525.1|BP600525,gi|56088048|gb|BP562975.2|BP562975,gi|5845707|gb|AI998802.1|AI998802,gi|85988422|gb|DR284161.1|DR284161,gi|85988423|gb|DR284162.1|DR284162,gi|85988424|gb|DR284163.1|DR284163,gi|86085516|gb|DR381275.1|DR381275	orient(a+/s?) align: 54968(1)-56801(1834)
gi|rev68725	674	asmbl_855	c1319_g0_i1,c2487_g0_i1,c3973_g0_i1,gi|48980975|gb|BP565209.1|BP565209,gi|49033261|gb|BP584051.1|BP584051,gi|49233828|gb|BP603584.1|BP603584,gi|49253464|gb|BP605951.1|BP605951,gi|49264673|gb|BP613491.1|BP613491,gi|49272439|gb|BP621257.1|BP621257,gi|59879099|gb|BP825913.1|BP825913,gi|8700368|gb|AV538612.1|AV538612,gi|8702720|gb|AV540962.1|AV540962,gi|8715542|gb|AV544128.1|AV544128,gi|8724009|gb|AV552596.1|AV552596,gi|28197580|gb|CB185602.1|CB185602,gi|1053684|gb|H76433.1|H76433,gi|48979256|gb|BP563490.1|BP563490,gi|48979709|gb|BP563943.1|BP563943,gi|48991340|gb|BP575574.1|BP575574,gi|49028445|gb|BP579235.1|BP579235,gi|49165564|gb|BP598096.1|BP598096,gi|49167208|gb|BP599740.1|BP599740,gi|49167303|gb|BP599835.1|BP599835,gi|49232941|gb|BP602697.1|BP602697,gi|49252443|gb|BP604930.1|BP604930,gi|49253326|gb|BP605813.1|BP605813,gi|49262417|gb|BP611235.1|BP611235,gi|49264288|gb|BP613106.1|BP613106,gi|49266265|gb|BP615083.1|BP615083,gi|49267452|gb|BP616270.1|BP616270,gi|49271750|gb|BP620568.1|BP620568,gi|49288303|gb|BP637051.1|BP637051,gi|19741922|gb|AU227275.1|AU227275,gi|58843505|gb|BP784326.1|BP784326,gi|59900638|gb|BP839667.1|BP839667,c6977_g0_i1,c6993_g0_i1,c7089_g0_i1,c18_g0_i1,c2106_g0_i1,c2114_g0_i1,c2132_g0_i1,c2259_g0_i1,c2320_g0_i1,c2377_g0_i1,c2476_g0_i1,c2488_g0_i1,c2518_g0_i1,c2526_g0_i1,c2538_g0_i1,c2553_g0_i1,c2554_g0_i1,c2601_g0_i1,c2612_g0_i1,c2619_g0_i1,c2633_g0_i1,c2646_g0_i1,c2692_g0_i1,c2701_g0_i1,c2828_g0_i1,c294_g0_i1,c3430_g0_i1,c3851_g0_i1,c1164_g0_i1,c12_g0_i1,c2498_g0_i1,c3213_g0_i1,c3336_g0_i1,c3939_g0_i1,c6752_g0_i1,c7023_g0_i1,gi|1053323|gb|H76072.1|H76072,gi|2597264|gb|T22717.1|T22717,gi|49167993|gb|BP600525.1|BP600525,gi|56088048|gb|BP562975.2|BP562975,gi|5845707|gb|AI998802.1|AI998802,gi|59888793|gb|BP835607.1|BP835607,gi|86085516|gb|DR381275.1|DR381275	orient(a-/s-) align: 54968(1734)-56430(272)>CT....AC<56852(271)-57122(1)
gi|rev68725	675	asmbl_856	gi|42467267|emb|BX821835.1|CNS0A857,gi|67633553|gb|DQ056550.1|,c1750_g0_i1,c4251_g0_i1	orient(a-/s-) align: 57733(1273)-58036(970)>CT....AC<58119(969)-58839(249)>CT....AC<59317(248)-59564(1)
gi|rev68725	676	asmbl_857	gi|21805720|gb|AY102556.1|,gi|50058928|gb|AY649292.1|,c1066_g0_i1,c3124_g0_i1	orient(a-/s-) align: 61655(1097)-62564(188)>CT....AC<63207(187)-63393(1)
gi|rev68725	677	asmbl_858	gi|71035626|gb|DR750286.1|DR750286,gi|32816841|gb|AY291206.2|,gi|71035625|gb|DR750285.1|DR750285,c1407_g0_i1,c4271_g0_i1,c4272_g0_i1	orient(a-/s-) align: 71931(1230)-72280(881)>CT....AC<72539(880)-72640(779)>CT....AC<72734(778)-73511(1)
